dimensions,rock_chance,grass_grow_back,rand_catch,in_medias_res,m_number,m_die_of_hunger,m_preg_time,m_max_age,o_number,o_die_of_hunger,o_preg_time,o_max_age,rand_variance_trait,speed,ticks,avg_speed_mouse,avg_speed_owl,non_NA_count_mice,non_NA_count_owls,repetitions,NA_fraction_mice,NA_fraction_owls
20,0,5,True,True,280,5,3,0,10,8,5,0,20,True,100,89.0,45.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,8,7,0,20,True,100,83.0,26.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,8,8,0,20,True,100,98.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,8,9,0,20,True,100,92.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,8,10,0,20,True,100,89.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,4,0,20,True,100,93.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,5,0,20,True,100,83.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,6,0,20,True,100,73.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,7,0,20,True,100,88.0,43.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,8,0,20,True,100,80.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,9,0,20,True,100,85.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,9,10,0,20,True,100,80.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,3,0,20,True,100,77.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,4,0,20,True,100,80.0,51.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,5,0,20,True,100,63.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,6,0,20,True,100,78.0,92.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,7,0,20,True,100,77.0,70.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,8,0,20,True,100,69.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,9,0,20,True,100,92.0,58.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,10,10,0,20,True,100,91.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,3,0,20,True,100,86.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,4,0,20,True,100,85.0,56.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,5,0,20,True,100,74.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,6,0,20,True,100,86.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,7,0,20,True,100,72.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,8,0,20,True,100,93.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,9,0,20,True,100,82.0,83.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,11,10,0,20,True,100,78.0,57.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,3,0,20,True,100,82.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,4,0,20,True,100,85.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,4,0,20,True,500,227.0,92.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,5,0,20,True,100,71.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,6,0,20,True,100,79.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,7,0,20,True,100,68.0,47.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,8,0,20,True,100,83.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,8,0,20,True,500,266.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,9,0,20,True,100,80.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,10,0,20,True,100,73.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,12,10,0,20,True,500,253.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,3,0,20,True,100,90.0,56.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,4,0,20,True,100,80.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,4,0,20,True,500,312.0,85.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,5,0,20,True,100,89.0,66.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,6,0,20,True,100,64.0,70.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,7,0,20,True,100,85.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,8,0,20,True,100,72.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,8,0,20,True,500,431.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,9,0,20,True,100,91.0,48.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,9,0,20,True,500,301.0,98.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,10,0,20,True,100,87.0,52.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,13,10,0,20,True,500,356.0,99.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,3,0,20,True,100,81.0,70.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,4,0,20,True,100,97.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,4,0,20,True,500,229.0,84.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,5,0,20,True,100,75.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,6,0,20,True,100,86.0,70.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,7,0,20,True,100,80.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,8,0,20,True,100,85.0,59.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,9,0,20,True,100,75.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,10,0,20,True,100,77.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,14,10,0,20,True,500,312.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,3,0,20,True,100,88.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,4,0,20,True,100,73.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,4,0,20,True,500,256.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,5,0,20,True,100,87.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,5,0,20,True,500,333.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,6,0,20,True,100,73.0,66.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,6,0,20,True,500,219.0,94.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,7,0,20,True,100,84.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,7,0,20,True,500,365.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,8,0,20,True,100,73.0,48.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,9,0,20,True,100,91.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,3,0,10,15,10,0,20,True,100,80.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,7,4,0,20,True,100,87.0,59.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,13,3,0,20,True,500,282.0,99.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,14,9,0,20,True,500,283.0,80.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,15,3,0,20,True,500,262.0,98.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,15,4,0,20,True,500,183.0,84.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,4,0,10,15,5,0,20,True,500,265.0,94.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,6,0,10,15,8,0,20,True,500,164.0,87.0,1,1,1,0.0,0.0
20,0,5,True,True,280,5,7,0,10,15,9,0,20,True,500,142.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,3,0,20,True,500,142.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,5,0,20,True,500,118.0,92.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,6,0,20,True,500,141.0,99.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,7,0,20,True,500,182.0,88.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,8,0,20,True,500,174.0,88.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,9,0,20,True,500,159.0,90.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,5,10,0,20,True,500,125.0,84.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,3,0,20,True,500,167.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,4,0,20,True,500,206.0,89.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,5,0,20,True,500,241.0,66.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,6,0,20,True,500,196.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,7,0,20,True,500,156.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,8,0,20,True,500,162.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,9,0,20,True,500,166.0,83.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,6,10,0,20,True,500,168.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,3,0,20,True,500,187.0,81.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,4,0,20,True,500,280.0,83.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,5,0,20,True,500,179.0,85.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,6,0,20,True,500,139.0,73.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,7,0,20,True,500,231.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,8,0,20,True,500,181.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,9,0,20,True,500,277.0,98.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,7,10,0,20,True,500,175.0,84.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,3,0,20,True,500,230.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,4,0,20,True,500,232.0,86.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,5,0,20,True,500,310.0,80.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,6,0,20,True,500,194.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,7,0,20,True,500,271.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,8,0,20,True,500,285.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,9,0,20,True,500,260.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,8,10,0,20,True,500,230.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,3,0,20,True,500,256.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,4,0,20,True,500,208.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,5,0,20,True,500,162.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,6,0,20,True,500,246.0,58.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,7,0,20,True,500,250.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,8,0,20,True,500,287.0,81.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,9,0,20,True,500,278.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,9,10,0,20,True,500,249.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,3,0,20,True,500,108.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,4,0,20,True,500,350.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,5,0,20,True,500,299.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,6,0,20,True,500,237.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,7,0,20,True,500,282.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,8,0,20,True,500,304.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,9,0,20,True,500,236.0,80.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,10,10,0,20,True,500,235.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,3,0,20,True,500,275.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,4,0,20,True,500,287.0,57.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,5,0,20,True,500,347.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,6,0,20,True,500,310.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,7,0,20,True,500,179.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,8,0,20,True,500,354.0,61.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,9,0,20,True,500,351.0,66.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,11,10,0,20,True,500,311.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,5,0,20,True,500,216.0,61.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,6,0,20,True,500,233.0,63.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,7,0,20,True,500,250.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,8,0,20,True,500,262.0,81.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,9,0,20,True,500,322.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,12,10,0,20,True,500,206.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,3,0,20,True,500,217.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,4,0,20,True,500,207.0,61.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,5,0,20,True,500,167.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,6,0,20,True,500,230.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,7,0,20,True,500,304.0,61.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,8,0,20,True,500,165.0,83.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,9,0,20,True,500,364.0,66.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,13,10,0,20,True,500,208.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,4,0,20,True,500,171.0,93.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,6,0,20,True,500,339.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,7,0,20,True,500,284.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,8,0,20,True,500,382.0,58.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,9,0,20,True,500,416.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,14,10,0,20,True,500,313.0,59.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,3,0,20,True,500,102.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,4,0,20,True,500,240.0,53.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,5,0,20,True,500,270.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,8,0,20,True,500,196.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,9,0,20,True,500,248.0,55.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,2,0,10,15,10,0,20,True,500,242.5,70.25,4,4,4,0.0,0.0
20,0,5,True,True,280,6,3,0,10,6,9,0,20,True,500,212.0,87.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,7,5,0,20,True,500,206.0,91.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,7,6,0,20,True,500,274.0,95.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,7,7,0,20,True,500,248.0,100.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,7,10,0,20,True,500,260.0,77.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,3,0,20,True,500,259.0,71.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,4,0,20,True,500,319.0,86.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,5,0,20,True,500,317.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,6,0,20,True,500,215.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,7,0,20,True,500,414.0,91.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,8,0,20,True,500,257.0,99.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,8,9,0,20,True,500,283.0,92.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,3,0,20,True,500,247.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,4,0,20,True,500,262.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,5,0,20,True,500,261.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,6,0,20,True,500,274.0,94.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,9,0,20,True,500,263.0,81.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,9,10,0,20,True,500,266.0,80.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,3,0,20,True,500,333.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,4,0,20,True,500,345.0,54.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,5,0,20,True,500,292.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,6,0,20,True,500,316.0,85.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,7,0,20,True,500,277.0,90.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,8,0,20,True,500,366.0,94.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,9,0,20,True,500,279.0,87.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,10,10,0,20,True,500,312.0,83.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,3,0,20,True,500,297.0,86.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,4,0,20,True,500,247.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,5,0,20,True,500,272.0,73.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,6,0,20,True,500,352.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,7,0,20,True,500,232.0,85.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,8,0,20,True,500,318.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,9,0,20,True,500,298.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,11,10,0,20,True,500,324.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,3,0,20,True,500,274.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,4,0,20,True,500,279.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,5,0,20,True,500,258.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,6,0,20,True,500,327.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,7,0,20,True,500,289.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,8,0,20,True,500,247.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,9,0,20,True,500,298.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,12,10,0,20,True,500,319.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,3,0,20,True,500,242.0,86.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,4,0,20,True,500,370.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,5,0,20,True,500,251.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,6,0,20,True,500,303.0,59.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,7,0,20,True,500,441.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,8,0,20,True,500,341.0,85.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,9,0,20,True,500,261.0,48.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,13,10,0,20,True,500,375.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,3,0,20,True,500,303.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,4,0,20,True,500,189.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,5,0,20,True,500,288.0,99.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,6,0,20,True,500,220.0,47.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,7,0,20,True,500,227.0,74.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,8,0,20,True,500,322.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,9,0,20,True,500,424.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,14,10,0,20,True,500,361.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,4,0,20,True,500,213.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,5,0,20,True,500,219.0,75.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,6,0,20,True,500,241.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,7,0,20,True,500,336.0,65.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,8,0,20,True,500,361.0,64.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,9,0,20,True,500,257.0,69.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,3,0,10,15,10,0,20,True,500,253.0,72.5,4,4,4,0.0,0.0
20,0,5,True,True,280,6,4,0,10,9,4,0,20,True,500,266.0,95.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,10,4,0,20,True,500,334.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,10,8,0,20,True,500,289.0,91.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,10,9,0,20,True,500,337.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,10,10,0,20,True,500,262.0,60.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,3,0,20,True,500,248.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,4,0,20,True,500,234.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,5,0,20,True,500,321.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,6,0,20,True,500,348.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,7,0,20,True,500,276.0,89.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,11,10,0,20,True,500,326.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,3,0,20,True,500,219.0,86.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,4,0,20,True,500,273.0,62.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,5,0,20,True,500,338.0,67.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,6,0,20,True,500,255.0,89.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,7,0,20,True,500,306.0,92.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,8,0,20,True,500,299.0,52.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,9,0,20,True,500,232.0,96.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,12,10,0,20,True,500,291.0,97.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,3,0,20,True,500,359.0,82.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,4,0,20,True,500,333.0,79.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,5,0,20,True,500,298.0,68.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,6,0,20,True,500,258.0,76.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,7,0,20,True,500,305.0,72.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,8,0,20,True,500,279.0,54.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,9,0,20,True,500,325.0,44.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,13,10,0,20,True,500,284.0,77.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,14,3,0,20,True,500,234.0,78.0,1,1,1,0.0,0.0
20,0,5,True,True,280,6,4,0,10,14,4,0,20,True,500,303.0,68.0,1,1,1,0.0,0.0
